X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-0.329788408885552,-2.35066509412776,-0.864794447691754,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-0.637775404704796,0.499550648298898,-0.670452584455715,-0.366656209691298,-0.0822452284459658,-0.0827084594731896,-0.0632334245546219,-0.0294358237956857,0.0205759940136291,9
1.15774183904755,0.305600565392365,0.559277366394897,1.31348672506139,-0.256936210918507,-0.254647403761616,6.27519439127845,7.01087312258954,3.18041201784451,15
0.342351166414127,0.363059573911198,0.02311286293458,-0.399976747789256,3.30002342831165,3.31240805181414,-0.0672661446537681,-0.038279947645706,-0.104985634860017,8
0.185638924821997,0.368535811546207,0.0143808308182582,-0.413605252106619,2.48773185168732,2.4751537336375,-0.068946444695079,-0.0381445919319575,-0.102959080187187,-1
0.183535599468728,-2.35066509412776,-0.54756441135207,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-1.94199449873329,-1.71098245705058,-2.73143831866898,-0.435921483711687,-0.179020205060783,-0.184881024638267,-0.0712988647529143,-0.017917065002878,0.196069464255868,16
1.01703438895151,0.363059573911198,0.0365428625181037,-0.399975637252725,3.30002119700764,3.31240805181414,-0.0672661446537681,-0.0382799472216108,-0.104985634860017,8
0.367175833126376,0.355674950433686,0.312943221789313,-0.549486059982693,-0.448658918967593,-0.439267932316125,-0.0837330850586152,-0.0472339831928437,-0.245066410662485,2
-1.05518561060212,0.499550648298898,-0.839404752627474,-0.366656209691298,-0.0822452284459658,-0.0827084594731896,-0.0632334245546219,-0.0294358237956857,0.0205759940136291,9
1.12327736404106,0.266188249079807,0.261600397186498,2.42091042289065,-0.265245924143648,-0.248156309471363,-0.634199378592074,-0.240130487909332,1.61880523733838,12
-0.199000958084935,-1.71098245705058,-1.15227446669222,-0.435922594248219,-0.179020157027898,-0.184881024638267,-0.0712988647529143,-0.0179170777257345,0.196069464255868,16
-1.19876153295828,0.363515927047448,-2.73017420261474,-0.417135647740981,-0.197968671311424,-0.202928896846173,-0.0692825047033412,-0.0112528185578388,0.29032929951847,14
1.06983036979973,0.273199492718566,-0.871617542803856,2.69328838641791,-0.267024888079644,-0.248581449383037,-0.560266176774394,-0.203786853545471,1.67429084022956,6
0.249367001357509,0.544646635490216,-0.20848375093617,-0.523274066224324,-0.0103254498286073,-0.0299624293598563,-0.0810446049925177,-0.0321459147949841,-0.0094929146253512,11
